x1,x2,val
16.000000,-8.000000,5.743597
16.000000,-7.500000,6.677657
16.000000,-7.000000,6.949298
16.000000,-6.500000,-nan
16.500000,-8.000000,6.111423
16.500000,-7.500000,7.102179
16.500000,-7.000000,75.968391
16.500000,-6.500000,-nan
