-1.118880 0.031228 3.164575
-1.118463 0.043678 3.175713
-1.117864 0.056964 3.187609
-1.117063 0.070942 3.200135
-1.116041 0.085508 3.213202
-1.114781 0.100585 3.226747
-1.113267 0.116112 3.240717
-1.111486 0.132038 3.255073
-1.109424 0.148323 3.269780
-1.107070 0.164929 3.284812
-1.104411 0.181825 3.300146
-1.101438 0.198983 3.315761
-1.098140 0.216379 3.331641
-1.094508 0.233989 3.347770
-1.090532 0.251793 3.364137
-1.086205 0.269772 3.380729
-1.081519 0.287907 3.397536
-1.076464 0.306184 3.414551
-1.071035 0.324585 3.431765
-1.065224 0.343096 3.449172
-1.059024 0.361703 3.466765
-1.052428 0.380394 3.484540
-1.045431 0.399154 3.502492
-1.038026 0.417973 3.520617
-1.030206 0.436838 3.538912
-1.021967 0.455738 3.557373
-1.013302 0.474661 3.575998
-1.004206 0.493598 3.594786
-0.994673 0.512538 3.613735
-0.984698 0.531470 3.632843
-0.974276 0.550385 3.652111
-0.963401 0.569273 3.671537
-0.952067 0.588124 3.691121
-0.940270 0.606928 3.710864
-0.928003 0.625677 3.730766
-0.915263 0.644360 3.750829
-0.902042 0.662968 3.771053
-0.888336 0.681492 3.791442
-0.874139 0.699923 3.811995
-0.859445 0.718250 3.832717
-0.844248 0.736466 3.853610
-0.828541 0.754559 3.874678
-0.812319 0.772521 3.895924
-0.795573 0.790341 3.917352
-0.778298 0.808010 3.938968
-0.760484 0.825517 3.960778
-0.742125 0.842852 3.982786
-0.723210 0.860005 4.005000
-0.703731 0.876964 4.027429
-0.683676 0.893718 4.050079
-0.663036 0.910255 4.072962
-0.641796 0.926563 4.096088
-0.619943 0.942630 4.119470
-0.597461 0.958442 4.143120
-0.574742 0.973717 4.166636
-0.551954 0.988358 4.189863
-0.529132 1.002367 4.212792
-0.506306 1.015750 4.235412
-0.483508 1.028510 4.257715
-0.460768 1.040654 4.279694
-0.438115 1.052191 4.301341
-0.415578 1.063130 4.322649
-0.393183 1.073480 4.343612
-0.370956 1.083254 4.364223
-0.348922 1.092462 4.384477
-0.327106 1.101118 4.404367
-0.305532 1.109234 4.423887
-0.284222 1.116825 4.443032
-0.263202 1.123905 4.461794
-0.242493 1.130489 4.480165
-0.222120 1.136592 4.498138
-0.202107 1.142228 4.515702
-0.182480 1.147415 4.532845
-0.163267 1.152168 4.549555
-0.144497 1.156503 4.565815
-0.126205 1.160436 4.581605
-0.108427 1.163983 4.596901
-0.091210 1.167162 4.611672
-0.074608 1.169989 4.625879
-0.058690 1.172480 4.639469
-0.043548 1.174649 4.652372
-0.029312 1.176512 4.664482
-0.016186 1.178078 4.675631
-0.007187 1.179067 4.683266
0.002682 1.180073 4.691633
0.010774 1.180836 4.698488
0.021447 1.181757 4.707522
0.033680 1.182694 4.717870
0.047046 1.183573 4.729167
0.061308 1.184342 4.741213
0.076310 1.184964 4.753876
0.091943 1.185406 4.767067
0.108124 1.185643 4.780715
0.124786 1.185650 4.794768
0.141877 1.185406 4.809184
0.159349 1.184894 4.823926
0.177165 1.184094 4.838967
0.195289 1.182992 4.854280
0.213692 1.181572 4.869845
0.232346 1.179821 4.885644
0.251226 1.177726 4.901661
0.270310 1.175275 4.917881
0.289576 1.172456 4.934293
0.309005 1.169258 4.950886
0.328577 1.165672 4.967651
0.348277 1.161687 4.984579
0.368088 1.157295 5.001664
0.387993 1.152485 5.018899
0.407978 1.147250 5.036279
0.428029 1.141581 5.053799
0.448131 1.135470 5.071456
0.468273 1.128910 5.089245
0.488440 1.121893 5.107164
0.508620 1.114412 5.125212
0.528802 1.106460 5.143386
0.548973 1.098030 5.161685
0.569122 1.089115 5.180110
0.589238 1.079708 5.198658
0.609308 1.069803 5.217332
0.629323 1.059394 5.236132
0.649271 1.048473 5.255058
0.669141 1.037035 5.274114
0.688924 1.025073 5.293299
0.708607 1.012580 5.312618
0.728181 0.999550 5.332074
0.747635 0.985976 5.351669
0.766959 0.971852 5.371408
0.786141 0.957169 5.391295
0.805171 0.941922 5.411336
0.824038 0.926101 5.431535
0.842732 0.909700 5.451900
0.861241 0.892709 5.472437
0.879553 0.875121 5.493154
0.897659 0.856924 5.514059
0.915545 0.838110 5.535162
0.933200 0.818666 5.556474
0.950611 0.798582 5.578005
0.967767 0.777842 5.599769
0.984653 0.756433 5.621780
1.001257 0.734337 5.644055
1.017565 0.711537 5.666611
1.033561 0.688011 5.689470
1.049231 0.663733 5.712653
1.064323 0.639074 5.735820
1.078661 0.614348 5.758697
1.092252 0.589598 5.781274
1.105107 0.564865 5.803543
1.117237 0.540185 5.825496
1.128657 0.515594 5.847129
1.139382 0.491125 5.868435
1.149429 0.466808 5.889411
1.158817 0.442672 5.910053
1.167562 0.418744 5.930358
1.175686 0.395049 5.950323
1.183208 0.371611 5.969945
1.190149 0.348452 5.989221
1.196528 0.325594 6.008149
1.202366 0.303058 6.026723
1.207685 0.280865 6.044940
1.212505 0.259035 6.062794
1.216847 0.237590 6.080279
1.220732 0.216550 6.097387
1.224180 0.195938 6.114108
1.227214 0.175780 6.130430
1.229854 0.156101 6.146338
1.232121 0.136931 6.161815
1.234039 0.118306 6.176839
1.235628 0.100265 6.191381
1.236912 0.082859 6.205405
1.237915 0.066151 6.218865
1.238661 0.050222 6.231696
1.239179 0.035187 6.243809
1.239496 0.021223 6.255063
1.239648 0.008634 6.265212
1.239677 0.000930 6.271425
1.239664 -0.005776 6.276835
1.239582 -0.015424 6.284622
1.239380 -0.027150 6.294091
1.239023 -0.040254 6.304681
1.238482 -0.054398 6.316122
1.237731 -0.069378 6.328253
1.236749 -0.085058 6.340969
1.235517 -0.101338 6.354191
1.234017 -0.118139 6.367861
1.232233 -0.135400 6.381934
1.230150 -0.153068 6.396372
1.227755 -0.171102 6.411145
1.225036 -0.189463 6.426228
1.221981 -0.208118 6.441598
1.218577 -0.227038 6.457239
1.214816 -0.246196 6.473134
1.210688 -0.265570 6.489269
1.206182 -0.285137 6.505632
1.201290 -0.304877 6.522213
1.196004 -0.324771 6.539002
1.190316 -0.344803 6.555993
1.184218 -0.364955 6.573177
1.177702 -0.385214 6.590548
1.170761 -0.405564 6.608102
1.163389 -0.425991 6.625833
1.155578 -0.446482 6.643738
1.147322 -0.467026 6.661812
1.138615 -0.487609 6.680054
1.129450 -0.508221 6.698460
1.119821 -0.528849 6.717028
1.109722 -0.549484 6.735758
1.099148 -0.570115 6.754648
1.088091 -0.590731 6.773697
1.076546 -0.611322 6.792904
1.064508 -0.631879 6.812270
1.051970 -0.652392 6.831796
1.038926 -0.672851 6.851481
1.025369 -0.693247 6.871327
1.011295 -0.713571 6.891335
0.996696 -0.733813 6.911507
0.981566 -0.753964 6.931846
0.965898 -0.774014 6.952354
0.949685 -0.793956 6.973033
0.932920 -0.813778 6.993888
0.915595 -0.833472 7.014922
0.897703 -0.853028 7.036140
0.879234 -0.872437 7.057547
0.860180 -0.891689 7.079148
0.840530 -0.910773 7.100950
0.820275 -0.929680 7.122961
0.799403 -0.948399 7.145187
0.777901 -0.966920 7.167639
0.755755 -0.985230 7.190326
0.732951 -1.003319 7.213261
0.709472 -1.021174 7.236455
0.685298 -1.038784 7.259925
0.660408 -1.056135 7.283686
0.634779 -1.073212 7.307757
0.609070 -1.089574 7.331530
0.583327 -1.105219 7.354988
0.557590 -1.120150 7.378118
0.531899 -1.134372 7.400907
0.506292 -1.147891 7.423346
0.480806 -1.160716 7.445424
0.455476 -1.172857 7.467133
0.430333 -1.184327 7.488465
0.405409 -1.195138 7.509414
0.380733 -1.205305 7.529973
0.356334 -1.214845 7.550135
0.332239 -1.223772 7.569896
0.308474 -1.232105 7.589250
0.285064 -1.239861 7.608189
0.262036 -1.247057 7.626708
0.239416 -1.253713 7.644798
0.217230 -1.259846 7.662451
0.195506 -1.265477 7.679655
0.174274 -1.270623 7.696399
0.153568 -1.275304 7.712665
0.133423 -1.279540 7.728434
0.113884 -1.283349 7.743681
0.095002 -1.286752 7.758375
0.076838 -1.289766 7.772474
0.059475 -1.292411 7.785922
0.043023 -1.294704 7.798640
0.027644 -1.296659 7.810510
0.013604 -1.298286 7.821331
0.005863 -1.299118 7.827291
-0.004382 -1.300148 7.835175
-0.014036 -1.301045 7.842597
-0.026200 -1.302073 7.851943
-0.039958 -1.303098 7.862505
-0.054896 -1.304045 7.873964
-0.070773 -1.304861 7.886135
-0.087429 -1.305507 7.898896
-0.104750 -1.305948 7.912161
-0.122647 -1.306157 7.925865
-0.141051 -1.306107 7.939954
-0.159902 -1.305778 7.954389
-0.179153 -1.305148 7.969136
-0.198762 -1.304198 7.984165
-0.218690 -1.302913 7.999452
-0.238906 -1.301277 8.014977
-0.259380 -1.299274 8.030723
-0.280085 -1.296892 8.046673
-0.300997 -1.294116 8.062815
-0.322093 -1.290936 8.079136
-0.343353 -1.287340 8.095627
-0.364755 -1.283316 8.112278
-0.386283 -1.278855 8.129081
-0.407918 -1.273947 8.146031
-0.429644 -1.268581 8.163121
-0.451446 -1.262749 8.180346
-0.473309 -1.256443 8.197702
-0.495217 -1.249653 8.215186
-0.517158 -1.242372 8.232794
-0.539117 -1.234591 8.250525
-0.561083 -1.226302 8.268376
-0.583042 -1.217499 8.286346
-0.604982 -1.208173 8.304436
-0.626891 -1.198318 8.322644
-0.648759 -1.187925 8.340971
-0.670572 -1.176988 8.359418
-0.692320 -1.165499 8.377986
-0.713993 -1.153452 8.396677
-0.735578 -1.140838 8.415493
-0.757066 -1.127652 8.434436
-0.778445 -1.113884 8.453511
-0.799704 -1.099529 8.472720
-0.820834 -1.084577 8.492068
-0.841823 -1.069021 8.511559
-0.862660 -1.052853 8.531199
-0.883336 -1.036064 8.550993
-0.903838 -1.018644 8.570949
-0.924156 -1.000584 8.591073
-0.944280 -0.981875 8.611373
-0.964196 -0.962504 8.631859
-0.983896 -0.942460 8.652540
-1.003366 -0.921729 8.673428
-1.022594 -0.900298 8.694534
-1.041569 -0.878151 8.715871
-1.060278 -0.855271 8.737457
-1.078708 -0.831636 8.759306
-1.096846 -0.807227 8.781440
-1.114678 -0.782016 8.803879
-1.132189 -0.755974 8.826650
-1.149365 -0.729068 8.849781
-1.166191 -0.701255 8.873307
-1.182163 -0.673366 8.896544
-1.197276 -0.645471 8.919461
-1.211540 -0.617624 8.942048
-1.224971 -0.589873 8.964293
-1.237585 -0.562261 8.986188
-1.249401 -0.534830 9.007728
-1.260441 -0.507616 9.028907
-1.270727 -0.480652 9.049723
-1.280283 -0.453969 9.070172
-1.289135 -0.427595 9.090252
-1.297306 -0.401555 9.109963
-1.304823 -0.375873 9.129301
-1.311712 -0.350572 9.148265
-1.317997 -0.325673 9.166853
-1.323704 -0.301197 9.185061
-1.328859 -0.277164 9.202886
-1.333486 -0.253596 9.220322
-1.337611 -0.230514 9.237363
-1.341258 -0.207941 9.253999
-1.344452 -0.185902 9.270219
-1.347218 -0.164426 9.286009
-1.349581 -0.143544 9.301352
-1.351565 -0.123293 9.316225
-1.353197 -0.103719 9.330598
-1.354501 -0.084878 9.344435
-1.355506 -0.066841 9.357684
-1.356240 -0.049704 9.370277
-1.356733 -0.033608 9.382113
-1.357019 -0.018772 9.393029
-1.357123 -0.008454 9.400625
-1.357147 -0.002185 9.405243
-1.357134 0.006340 9.411526
-1.357044 0.016874 9.419294
-1.356824 0.029661 9.428731
-1.356436 0.043941 9.439280
-1.355848 0.059343 9.450674
-1.355032 0.075647 9.462753
-1.353967 0.092701 9.475409
-1.352631 0.110397 9.488567
-1.351005 0.128648 9.502167
-1.349073 0.147387 9.516165
-1.346819 0.166557 9.530523
-1.344229 0.186112 9.545212
-1.341289 0.206009 9.560206
-1.337988 0.226213 9.575483
-1.334312 0.246693 9.591027
-1.330252 0.267420 9.606820
-1.325797 0.288369 9.622850
-1.320938 0.309516 9.639105
-1.315665 0.330839 9.655575
-1.309968 0.352320 9.672251
-1.303841 0.373939 9.689124
-1.297274 0.395679 9.706189
-1.290260 0.417525 9.723440
-1.282790 0.439462 9.740871
-1.274859 0.461474 9.758477
-1.266458 0.483549 9.776256
-1.257581 0.505673 9.794203
-1.248221 0.527835 9.812317
-1.238370 0.550022 9.830594
-1.228023 0.572223 9.849034
-1.217173 0.594428 9.867634
-1.205813 0.616625 9.886394
-1.193936 0.638804 9.905313
-1.181537 0.660956 9.924392
-1.168609 0.683070 9.943629
-1.155145 0.705137 9.963027
-1.141138 0.727147 9.982585
